Unnamed: 0,offensiveYN,postId,annId,demographics,prediction,parsed_output,tweet,isAAE,vulgar,targetsBlackPeople
2866,0,3556,32677126,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a derogatory term for sex workers and a misogynistic tone],"I'm only knocking certified hookers now, last virgin I was with took everything I taught her to her new man lmao time 4 me 2 learn som",True,False,False
2873,0,881,77369868,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it conveys a xenophobic message],"if you think about it, foreigners are the real danger to society",False,False,False
2877,0,682,55799101,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a racial slur and conveys a derogatory message about race],"You was exactly like the nigga I talked about. Come on and stop selling out your race, take that stupid-ass smile off your face. Niggas always gotta show they teeth. But Imma be brief",True,True,False
2878,0,682,77369868,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it contains a racial slur and conveys a derogatory message about race],"You was exactly like the nigga I talked about. Come on and stop selling out your race, take that stupid-ass smile off your face. Niggas always gotta show they teeth. But Imma be brief",True,True,False
2879,0,3900,72105794,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a racial slur and promotes violence],This nigga wanna shoot rocket launchers on Thursday nights I hate niggas.,True,True,False
2880,0,3900,85439177,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a racial slur and promotes violence],This nigga wanna shoot rocket launchers on Thursday nights I hate niggas.,True,True,False
2885,0,3799,6690712,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains explicit language and a derogatory term],I really hate it wen people trying to get on my nerves like wtf bitch are you looking for,True,True,False
2886,0,3799,72105794,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains explicit language and a derogatory term],I really hate it wen people trying to get on my nerves like wtf bitch are you looking for,True,True,False
2893,0,2176,24607076,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it promotes violence against people who have been released from jail],Yo some niggas coming out of jail tomorrow and im stoked to beat their ass,True,True,True
2895,0,3586,6690712,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a threat of violence and uses aggressive language],If ANYBODY EVERRRRR CAME TO MY HOUSE RATHER THEY TRYNA FIGHT OR NOT IF YOU COME ON MY DOOR STEP IM BEATING YO ASS PERIOD .,True,True,False
2896,0,3586,32677126,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a threat of violence and uses aggressive language],If ANYBODY EVERRRRR CAME TO MY HOUSE RATHER THEY TRYNA FIGHT OR NOT IF YOU COME ON MY DOOR STEP IM BEATING YO ASS PERIOD .,True,True,False
2897,0,279,71913780,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a racial slur],I am a nigger,False,True,False
2902,0,3504,26767527,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a racial slur and a derogatory message],If you STILL living with Yo mama I will not argue with you go too yo room better yet go catch a couch before I hurt ya feelings you a CHILD,True,False,False
2903,0,3504,36059045,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a racial slur and a derogatory message],If you STILL living with Yo mama I will not argue with you go too yo room better yet go catch a couch before I hurt ya feelings you a CHILD,True,False,False
2918,0,3534,40260159,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it conveys a stereotypical message suggesting that black communities are not benefiting from the ben & jerry money and contains a racial slur],"That Ben & Jerry money ain't going to black communities, black schools, black centers, black churches, black Nonprofits lol",True,False,False
2919,0,3534,26767527,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it conveys a stereotypical message suggesting that black communities are not benefiting from the ben & jerry money and contains a racial slur],"That Ben & Jerry money ain't going to black communities, black schools, black centers, black churches, black Nonprofits lol",True,False,False
2924,0,3693,15040445,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains explicit language and a threat],This uniform can come off and y'all can get fucked up.,True,True,False
2932,0,3481,52431532,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it contains hate language and a derogatory term for women],Y THESE BITCHES ACTIN LIKE I AINT NEVA BREEZE PAST EM!!!!,True,True,False
2933,0,3481,26767527,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains hate language and a derogatory term for women],Y THESE BITCHES ACTIN LIKE I AINT NEVA BREEZE PAST EM!!!!,True,True,False
2936,0,3665,91232148,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it conveys a stereotypical message suggesting that women are overly emotional and contains vulgar language],when people discuss death note with me they try to discuss how much they love L and I'm like oh gosh no im fucking with Light hunni,True,True,False
2937,0,3665,79140081,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it conveys a stereotypical message suggesting that women are overly emotional and contains vulgar language],when people discuss death note with me they try to discuss how much they love L and I'm like oh gosh no im fucking with Light hunni,True,True,False
2941,0,3765,95971160,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains explicit language and objectifies women],"All I look for in a man is to make me laugh, b loyal, get that $, smoke with me and make me cum. It's so simple.",True,True,False
2950,0,3570,15040445,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it conveys a message that it is wrong to share intimate images without consent and contains explicit language],if someone trust you and send you nudes.. why expose them like that just because y'all fall out. that's FUCKED up!:100::middle_finger_medium-dark_skin_tone:,True,True,False
2951,0,3570,31138333,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it conveys a message that it is wrong to share intimate images without consent and contains explicit language],if someone trust you and send you nudes.. why expose them like that just because y'all fall out. that's FUCKED up!:100::middle_finger_medium-dark_skin_tone:,True,True,False
2967,0,3468,26767527,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it conveys a stereotypical message suggesting that women are jealous and contain derogatory language],Bitches get mad when you get the attention they want,True,True,False
2970,0,3502,15040445,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a sexual innuendo and a colloquialism that can be perceived as derogatory towards women],That's on my whole life with you) Lil mama bust a sexual thing Can u know our time is really precious And u get with you),True,False,False
2971,0,3502,7942319,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a sexual innuendo and a colloquialism that can be perceived as derogatory towards women],That's on my whole life with you) Lil mama bust a sexual thing Can u know our time is really precious And u get with you),True,False,False
2974,0,3473,26767527,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains derogatory language towards women and uses a racial slur],Let Me Go By My Man Girl ; You Hoes Miserable On God :joy_cat::kissing_heart:,True,True,False
2979,0,4127,1226439,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains explicit language and a derogatory term for a woman],lings for a swinger I fucked I refuse to catch feelings for a swinger I fucked BITCH I REPEAT I REFUSE TO CATCH FEELINGS FOR THIS MF SWINGER,True,True,False
2995,0,3541,71913780,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a generalization that all straight people are oppressed and implies that they are hateful towards the lgbtq+ community],doesnt matter if straights r oppressed or not sayin u hate all of them even if you dont mean it is as bad as homophobes sayin they hate gays,True,False,False
3014,0,3645,52431532,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it contains explicit language and a reference to a sex act],"Shorty Fucked My Friend, But I Like I Ain't Know - @2chainz voice #MoneyMadeMeDoIt x @PostMalone",True,True,False
3018,0,3757,15040445,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains explicit language and excessive use of emojis],WHO FUCKING WITH ME TONIGHT & TOMORROW!?!!! BIRTHDAY IS HERE LIL' BX!:stuck_out_tongue_closed_eyes::stuck_out_tongue_closed_eyes::stuck_out_tongue_closed_eyes::stuck_out_tongue_closed_eyes::stuck_out_tongue_closed_eyes:,True,True,False
3019,0,3757,2144944,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains explicit language and excessive use of emojis],WHO FUCKING WITH ME TONIGHT & TOMORROW!?!!! BIRTHDAY IS HERE LIL' BX!:stuck_out_tongue_closed_eyes::stuck_out_tongue_closed_eyes::stuck_out_tongue_closed_eyes::stuck_out_tongue_closed_eyes::stuck_out_tongue_closed_eyes:,True,True,False
3024,0,1435,71913780,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains hate speech and stereotypes about different ethnic groups],"it must be pretty damning to racially mock people who are the same race as you. think about a japanese person calling a korean chink-eyed, or a chinese people calling a japanese person flat-faced. how fucking retarded would it be? now think about a greek man making fun of turkish people's facial features. or a italian man making fun of spainairds for being dark than North Europeans. how fucked up would it be?",False,True,False
3027,0,152,71913780,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains derogatory language towards a group of insects],my basement is full of those nasty cockroaches,False,False,False
3028,0,152,26767527,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains derogatory language towards a group of insects],my basement is full of those nasty cockroaches,False,False,False
3029,0,2022,1226439,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a racial slur and promotes violence],Damnnn. All these guys 234 beefing with used to be their mates. This shit is dumb confusing. They need to squash these beefs south Philly ain't that big yo niggahs,True,True,True
3045,0,665,1226439,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains hate speech and racial slurs],One of our own fans was calling me a black bastard and a fucking disgrace to the club and saying 'Fuck off back to your country' and 'You're a coon' and the whole lot.,False,True,False
3050,0,733,15040445,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains an anti-semitic slur],yids are not as honest as the rest of us,False,False,False
3053,0,1711,71913780,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it perpetuates a negative stereotype about black people],if you watch tv you just see top boy and other stuff… youd quickly start thinking that black people are all just gangstas and drug peddlers. There's a reason for that!!,False,False,True
3056,0,479,52431532,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it contains derogatory language and insults towards a person and a group],"Rick the dick is a complete prick! Whenever he appears or picks up the camera to say somethingI want to hit my head against the wall. Why do the husbands always think they can get involved in the wives channels?! Bore off mate, go to work!",False,True,False
3058,0,2034,26767527,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it conveys a racial bias and contains vulgar language],"This is pretty fucked up PC shit. We saw them let the black man go, but not the white man, before grabbing the black woman",True,True,True
